scenario,time,subregion,management,level,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units
SSP3,date=2022-10-4T03:04:53-04:00,NelsonR,RFD,hi,-1.33557,-0.824566,-0.569066,-7.98E-01,-9.07E-01,-9.61E-01,-8.87E-01,-6.55E-01,-1.04E+00,-5.74E-01,-1.07E-01,2.28E-01,1.43E-01,-1.64E-01,-2.15E-01,-1.92E-01,-6.29E-03,7.87E-02,2.33E-01,2.26E-01,1.27E-01,3.73E-02,-2.12E-02,-5.19E-02,-0.0559228,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,NelsonR,RFD,lo,-1.33557,-0.824566,-0.569066,-7.98E-01,-9.07E-01,-9.61E-01,-8.87E-01,-6.55E-01,-2.57E-01,1.62E-01,4.40E-01,6.20E-01,5.23E-01,4.31E-01,3.96E-01,3.75E-01,3.52E-01,3.29E-01,3.29E-01,3.16E-01,2.88E-01,2.62E-01,2.56E-01,2.52E-01,0.254099,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,OhioR,IRR,hi,-0.0213649,-0.0132189,-0.00914597,-1.30E-02,-1.47E-02,-1.56E-02,-1.43E-02,-7.20E-03,-1.11E-02,-3.37E-03,2.96E-03,6.10E-03,4.84E-03,9.78E-04,8.78E-04,-1.06E-03,3.57E-04,1.15E-03,2.76E-03,2.55E-03,1.33E-03,2.71E-04,-6.18E-04,-1.08E-03,-0.0012045,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,OhioR,IRR,lo,-0.0213649,-0.0132189,-0.00914597,-1.30E-02,-1.47E-02,-1.56E-02,-1.43E-02,-7.20E-03,-2.90E-03,2.63E-03,5.74E-03,6.83E-03,5.39E-03,4.32E-03,4.45E-03,4.42E-03,4.36E-03,4.35E-03,4.39E-03,4.24E-03,3.92E-03,3.62E-03,3.49E-03,3.43E-03,0.00346424,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,OhioR,RFD,hi,-3.24149,-2.00254,-1.38306,-1.94597,-2.20992,-2.3419,-2.15817,-1.09444,-2.62814,-1.91974,-1.08937,-0.952104,-1.31014,-2.11263,-2.13076,-1.41997,-0.560947,-0.108491,0.386515,0.414413,0.186541,-0.0242983,-0.209027,-0.304683,-0.328819,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,OhioR,RFD,lo,-3.24149,-2.00254,-1.38306,-1.94597,-2.20992,-2.3419,-2.15817,-1.09444,-0.652947,0.127226,0.600638,0.742512,0.553667,0.500289,0.601916,0.750751,0.753244,0.755046,0.732478,0.717738,0.691748,0.665196,0.663547,0.664203,0.672505,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,RioGrande,IRR,hi,-0.00219771,-0.00135517,-9.34E-04,-0.00130177,-0.00148127,-0.00157102,-0.00145025,-0.00155081,-0.00220056,-1.16E-03,-1.40E-04,7.22E-04,8.31E-04,2.63E-04,2.00E-04,-4.58E-04,-3.35E-04,-2.67E-04,8.08E-06,-2.14E-05,-2.19E-04,-3.90E-04,-5.36E-04,-6.12E-04,-6.36E-04,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,RioGrande,IRR,lo,-0.00219771,-0.00135517,-9.34E-04,-0.00130177,-0.00148127,-0.00157102,-0.00145025,-0.00155081,-0.00133245,-5.23E-04,1.33E-04,6.43E-04,6.78E-04,3.97E-04,3.60E-04,4.86E-05,8.57E-05,1.05E-04,2.20E-04,2.10E-04,1.28E-04,6.02E-05,1.83E-05,6.88E-06,1.88E-05,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,RioGrande,RFD,hi,-3.36E-04,-2.08E-04,-1.43E-04,-2.01E-04,-2.28E-04,-2.42E-04,-2.23E-04,-2.39E-04,-3.86E-04,-2.48E-04,-9.64E-05,2.27E-05,3.28E-05,-6.78E-05,-7.89E-05,-1.43E-04,-9.32E-05,-6.68E-05,-9.07E-06,-1.12E-05,-4.56E-05,-7.59E-05,-1.02E-04,-1.16E-04,-1.20E-04,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,RioGrande,RFD,lo,-3.36E-04,-2.08E-04,-1.43E-04,-2.01E-04,-2.28E-04,-2.42E-04,-2.23E-04,-2.39E-04,-2.15E-04,-9.41E-05,5.88E-06,8.09E-05,8.50E-05,4.38E-05,4.02E-05,3.62E-06,1.34E-05,1.84E-05,3.62E-05,3.53E-05,2.38E-05,1.44E-05,9.00E-06,7.99E-06,1.03E-05,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,TennR,IRR,hi,-4.50E-04,-2.78E-04,-1.92E-04,-2.70E-04,-3.07E-04,-3.25E-04,-2.99E-04,-3.21E-04,-4.34E-04,-2.29E-04,-2.68E-05,7.05E-05,5.96E-05,-6.01E-05,-7.00E-05,-9.58E-05,-2.11E-05,1.51E-05,7.83E-05,7.41E-05,3.56E-05,1.87E-06,-2.67E-05,-4.12E-05,-4.53E-05,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,TennR,IRR,lo,-4.50E-04,-2.78E-04,-1.92E-04,-2.70E-04,-3.07E-04,-3.25E-04,-2.99E-04,-3.21E-04,-2.49E-04,-8.69E-05,4.10E-05,9.10E-05,7.53E-05,2.52E-05,2.40E-05,4.47E-05,8.01E-05,9.50E-05,1.16E-04,1.14E-04,9.83E-05,8.47E-05,7.62E-05,7.27E-05,7.32E-05,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,TennR,RFD,hi,-0.131852,-0.0813755,-0.0561375,-7.86E-02,-8.94E-02,-9.47E-02,-8.74E-02,-9.35E-02,-1.69E-01,-1.30E-01,-7.79E-02,-6.56E-02,-7.75E-02,-1.27E-01,-1.33E-01,-9.35E-02,-3.77E-02,-9.93E-03,2.27E-02,2.44E-02,1.01E-02,-3.04E-03,-1.45E-02,-2.04E-02,-0.0219441,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,TennR,RFD,lo,-0.131852,-0.0813755,-0.0561375,-7.86E-02,-8.94E-02,-9.47E-02,-8.74E-02,-9.35E-02,-8.19E-02,-3.75E-02,-1.53E-04,1.33E-02,9.86E-03,-3.28E-04,2.96E-03,1.63E-02,2.76E-02,3.24E-02,3.75E-02,3.70E-02,3.35E-02,3.04E-02,2.87E-02,2.82E-02,2.85E-02,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,TexasCst,IRR,hi,-0.0462732,-0.0286559,-0.0198473,-0.0282565,-0.0320098,-0.0338865,-0.0311579,-0.0334558,-0.0414398,-0.0146736,9.80E-03,0.0254678,0.0215311,0.00898907,0.00726389,-0.00306363,-4.28E-04,7.72E-04,0.0055576,0.00422092,4.04E-04,-0.00302502,-0.00529484,-0.00651087,-0.00643171,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,TexasCst,IRR,lo,-0.0462732,-0.0286559,-0.0198473,-0.0282565,-0.0320098,-0.0338865,-0.0311579,-0.0334558,-0.0224914,-1.58E-03,0.0147652,0.0235446,0.018667,0.0121665,0.0108592,0.00703515,0.00753879,0.00761434,0.00920321,0.0084983,0.00663963,0.00501246,0.00446302,0.00423458,0.00468699,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,TexasCst,RFD,hi,-0.0689825,-0.0425999,-0.0294087,-4.13E-02,-4.69E-02,-4.97E-02,-4.58E-02,-4.91E-02,-7.48E-02,-4.25E-02,-7.47E-03,1.12E-02,3.64E-03,-1.79E-02,-2.10E-02,-2.32E-02,-1.03E-02,-3.78E-03,7.41E-03,6.72E-03,-3.07E-04,-6.67E-03,-1.10E-02,-1.33E-02,-0.013219,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,TexasCst,RFD,lo,-0.0689825,-0.0425999,-0.0294087,-4.13E-02,-4.69E-02,-4.97E-02,-4.58E-02,-4.91E-02,-3.65E-02,-6.90E-03,1.72E-02,2.95E-02,2.25E-02,1.40E-02,1.27E-02,1.03E-02,1.18E-02,1.23E-02,1.45E-02,1.37E-02,1.13E-02,9.06E-03,8.48E-03,8.29E-03,0.00903282,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaColoRN,IRR,hi,-0.00129792,-8.00E-04,-5.51E-04,-7.65E-04,-8.71E-04,-9.24E-04,-8.54E-04,-9.12E-04,-0.0028393,-0.00280557,-0.00245217,-8.42E-04,-2.68E-04,-5.34E-04,-4.57E-04,-6.04E-04,-2.86E-04,-1.18E-04,1.91E-04,1.82E-04,1.74E-05,-1.31E-04,-2.17E-04,-2.51E-04,-2.47E-04,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaColoRN,IRR,lo,-0.00129792,-8.00E-04,-5.51E-04,-7.65E-04,-8.71E-04,-9.24E-04,-8.54E-04,-9.12E-04,-0.00141708,-0.00106186,-6.75E-04,3.48E-05,2.57E-04,2.12E-04,2.52E-04,2.13E-04,2.70E-04,2.94E-04,3.54E-04,3.48E-04,3.09E-04,2.75E-04,2.66E-04,2.68E-04,2.77E-04,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaColoRN,RFD,hi,-9.40E-04,-5.79E-04,-3.99E-04,-5.54E-04,-6.31E-04,-6.69E-04,-6.18E-04,-6.61E-04,-1.96E-03,-1.88E-03,-1.59E-03,-4.91E-04,-1.09E-04,-3.00E-04,-2.49E-04,-3.81E-04,-1.78E-04,-7.10E-05,1.38E-04,1.30E-04,1.56E-05,-8.67E-05,-1.47E-04,-1.70E-04,-1.68E-04,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaColoRN,RFD,lo,-9.40E-04,-5.79E-04,-3.99E-04,-5.54E-04,-6.31E-04,-6.69E-04,-6.18E-04,-6.61E-04,-1.01E-03,-7.52E-04,-4.77E-04,3.16E-05,1.90E-04,1.51E-04,1.78E-04,1.45E-04,1.88E-04,2.06E-04,2.51E-04,2.47E-04,2.17E-04,1.92E-04,1.84E-04,1.85E-04,1.92E-04,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaColoRS,IRR,hi,-2.67E-04,-1.69E-04,-1.20E-04,-4.42E-04,-5.97E-04,-6.75E-04,-4.55E-04,-3.79E-04,-1.01E-03,-1.01E-03,-9.19E-04,-3.85E-04,-1.99E-04,-3.00E-04,-2.75E-04,-3.16E-04,-1.94E-04,-1.30E-04,-1.24E-05,-1.43E-05,-7.40E-05,-1.28E-04,-1.60E-04,-1.72E-04,-1.71E-04,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaColoRS,IRR,lo,-2.67E-04,-1.69E-04,-1.20E-04,-4.42E-04,-5.97E-04,-6.75E-04,-4.55E-04,-3.79E-04,-5.49E-04,-4.33E-04,-3.15E-04,-7.66E-05,8.64E-07,-1.41E-05,6.78E-07,-1.18E-06,2.85E-05,4.31E-05,7.07E-05,7.21E-05,6.01E-05,4.99E-05,4.82E-05,5.07E-05,5.61E-05,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaColoRS,RFD,hi,-5.92E-06,-3.74E-06,-2.66E-06,-9.66E-06,-1.31E-05,-1.48E-05,-1.01E-05,-8.32E-06,-1.75E-05,-1.45E-05,-1.10E-05,-2.86E-06,-2.53E-07,-2.29E-06,-2.10E-06,-4.00E-06,-2.60E-06,-1.82E-06,-8.07E-09,-1.00E-07,-1.13E-06,-2.06E-06,-2.61E-06,-2.83E-06,-2.80E-06,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaColoRS,RFD,lo,-5.92E-06,-3.74E-06,-2.66E-06,-9.66E-06,-1.31E-05,-1.48E-05,-1.01E-05,-8.32E-06,-1.12E-05,-8.49E-06,-6.03E-06,-1.14E-06,3.93E-07,-1.94E-07,4.57E-09,-3.35E-07,3.10E-07,6.42E-07,1.33E-06,1.35E-06,1.02E-06,7.30E-07,6.41E-07,6.69E-07,7.76E-07,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaCstE,IRR,hi,-0.0153969,-0.00950896,-0.00656497,-9.22E-03,-1.05E-02,-1.11E-02,-1.02E-02,-1.10E-02,-1.07E-02,-3.02E-03,3.33E-03,6.44E-03,5.46E-03,1.85E-03,1.34E-03,1.68E-04,1.67E-03,2.35E-03,3.80E-03,3.62E-03,2.54E-03,1.60E-03,8.42E-04,4.55E-04,3.17E-04,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaCstE,IRR,lo,-0.0153969,-0.00950896,-0.00656497,-9.22E-03,-1.05E-02,-1.11E-02,-1.02E-02,-1.10E-02,-4.66E-03,1.45E-03,5.33E-03,6.83E-03,5.72E-03,4.15E-03,3.85E-03,3.99E-03,4.37E-03,4.42E-03,4.69E-03,4.52E-03,4.06E-03,3.64E-03,3.39E-03,3.25E-03,3.20E-03,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaCstE,RFD,hi,-0.47633,-0.293908,-0.202698,-2.83E-01,-3.22E-01,-3.42E-01,-3.15E-01,-3.37E-01,-4.76E-01,-3.07E-01,-1.25E-01,-7.34E-02,-1.23E-01,-2.67E-01,-2.86E-01,-1.72E-01,-2.43E-02,4.76E-02,1.33E-01,1.36E-01,9.42E-02,5.60E-02,2.41E-02,7.93E-03,0.00253375,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaCstE,RFD,lo,-0.47633,-0.293908,-0.202698,-2.83E-01,-3.22E-01,-3.42E-01,-3.15E-01,-3.37E-01,-1.76E-01,4.21E-03,1.25E-01,1.69E-01,1.39E-01,1.06E-01,1.09E-01,1.36E-01,1.50E-01,1.52E-01,1.56E-01,1.52E-01,1.41E-01,1.30E-01,1.24E-01,1.21E-01,0.119363,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaCstNE,IRR,hi,-1.49E-06,-9.26E-07,-6.44E-07,-8.68E-07,-9.78E-07,-1.03E-06,-9.69E-07,-1.03E-06,-1.34E-06,-2.71E-07,5.05E-07,1.07E-06,1.08E-06,7.39E-07,6.76E-07,3.52E-07,3.60E-07,3.51E-07,4.41E-07,3.92E-07,2.84E-07,1.90E-07,1.40E-07,1.17E-07,1.11E-07,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaCstNE,IRR,lo,-1.49E-06,-9.26E-07,-6.44E-07,-8.68E-07,-9.78E-07,-1.03E-06,-9.69E-07,-1.03E-06,-6.28E-07,1.62E-07,6.60E-07,9.40E-07,8.86E-07,6.92E-07,6.37E-07,5.30E-07,5.22E-07,4.96E-07,5.13E-07,4.74E-07,4.12E-07,3.57E-07,3.31E-07,3.16E-07,3.08E-07,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaCstNE,RFD,hi,-0.00140491,-8.67E-04,-5.97E-04,-8.34E-04,-9.49E-04,-1.01E-03,-9.29E-04,-9.93E-04,-1.65E-03,-7.70E-04,-4.74E-05,4.01E-04,3.96E-04,7.64E-06,-1.98E-05,-1.46E-05,2.14E-04,3.11E-04,4.87E-04,4.51E-04,3.24E-04,2.10E-04,1.49E-04,1.21E-04,1.16E-04,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaCstNE,RFD,lo,-0.00140491,-8.67E-04,-5.97E-04,-8.34E-04,-9.49E-04,-0.00100638,-9.29E-04,-9.93E-04,-6.79E-04,5.80E-05,5.36E-04,7.84E-04,7.32E-04,5.70E-04,5.37E-04,5.11E-04,5.25E-04,5.09E-04,5.22E-04,4.87E-04,4.32E-04,3.84E-04,3.61E-04,3.47E-04,3.39E-04,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaCstSE,IRR,hi,-0.0823673,-0.0509142,-0.0351876,-0.0496482,-0.0563492,-0.0596997,-0.0549865,-0.0589366,-0.0685862,-0.0262463,1.04E-02,0.0333323,0.0318654,0.012843,0.0103624,-9.75E-04,6.23E-03,0.0093626,0.0175769,0.0161778,0.0099036,0.00450656,1.51E-04,-0.00204916,-0.00268688,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaCstSE,IRR,lo,-0.0823673,-0.0509142,-0.0351876,-0.0496482,-0.0563492,-0.0596997,-0.0549865,-0.0589366,-0.0359351,-0.00308673,0.0199828,0.0310868,0.0277882,0.019261,0.0178017,0.0171152,0.0200494,0.020785,0.0231262,0.0221231,0.019325,1.69E-02,0.0153613,1.47E-02,1.46E-02,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaCstSE,RFD,hi,-1.17908,-0.727478,-0.501677,-0.701362,-0.797575,-0.845681,-0.780282,-0.834808,-1.28466,-0.84157,-0.352958,-0.161817,-0.233328,-0.584104,-0.626662,-0.448206,-0.110468,0.053209,0.266156,0.266726,0.157221,0.0575909,-0.025362,-0.0673633,-0.0790847,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaCstSE,RFD,lo,-1.17908,-0.727478,-0.501677,-7.01E-01,-0.797575,-0.845681,-7.80E-01,-8.35E-01,-0.582422,-0.138729,0.189795,0.328799,0.286845,0.194177,0.195668,0.253991,0.310256,0.327277,0.354523,0.343513,0.310882,0.281125,0.264943,0.257525,0.257169,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaPacNW,IRR,hi,-0.00759638,-0.00468693,-0.0032322,-4.52E-03,-0.00513897,-0.0054489,-5.03E-03,-0.00537888,-0.015064,-0.0123334,-0.00912906,-0.00102861,1.29E-03,-2.60E-04,2.21E-05,-7.41E-04,4.44E-04,9.96E-04,0.00226655,0.00207226,0.00123619,4.90E-04,2.13E-04,1.26E-04,1.89E-04,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaPacNW,IRR,lo,-0.00759638,-0.00468693,-0.0032322,-4.52E-03,-5.14E-03,-5.45E-03,-5.03E-03,-5.38E-03,-6.46E-03,-2.94E-03,-2.57E-04,2.98E-03,3.49E-03,2.99E-03,2.96E-03,2.62E-03,2.60E-03,2.50E-03,2.61E-03,2.48E-03,2.22E-03,2.00E-03,1.95E-03,1.93E-03,1.93E-03,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaPacNW,RFD,hi,-0.00914161,-0.00564135,-0.00389122,-0.00544524,-0.00619095,-0.00656381,-0.00605517,-0.00647945,-0.0138525,-0.00833937,-0.0037069,2.03E-03,3.06E-03,8.80E-04,8.82E-04,-2.33E-04,7.49E-04,0.00119348,0.002396,0.00217477,0.00133157,5.84E-04,3.05E-04,2.15E-04,2.73E-04,MtC/yr
SSP3,date=2022-10-4T03:04:53-04:00,UsaPacNW,RFD,lo,-0.00914161,-0.00564135,-0.00389122,-5.45E-03,-0.00619095,-0.00656381,-6.06E-03,-6.48E-03,-0.00700133,-0.0026567,4.00E-04,0.00385467,0.00423708,0.00342261,0.00332659,0.00283135,0.00286543,2.78E-03,2.99E-03,2.83E-03,2.49E-03,2.19E-03,2.12E-03,2.09E-03,2.10E-03,MtC/yr
SSP4,date=2022-10-4T03:04:52-04:00,ArkWhtRedR,IRR,hi,-0.171337,-0.105872,-0.0731403,-0.103021,-0.116968,-0.123941,-0.114194,-0.122356,-0.147979,-0.0685758,0.00241861,0.0419057,3.40E-02,-0.00623708,-0.00713972,-0.00823899,2.41E-02,0.0430467,0.0723115,0.0748387,0.0632453,0.0540698,0.0508137,0.0531651,0.0569703,MtC/yr
SSP4,date=2022-10-4T03:04:52-04:00,ArkWhtRedR,IRR,lo,-0.171337,-0.105872,-0.0731403,-0.103021,-0.116968,-0.123941,-0.114194,-0.122356,-0.0822158,-0.0172315,0.0322,0.0551425,0.0431082,0.0233336,0.0197521,0.0210758,0.0289263,0.0314062,0.0378398,0.0354885,0.0270368,0.0205432,0.0177122,0.0176381,0.0189314,MtC/yr
SSP4,date=2022-10-4T03:04:52-04:00,ArkWhtRedR,RFD,hi,-0.58862,-0.363305,-0.250647,-0.351053,-0.399056,-0.423058,-3.90E-01,-4.18E-01,-6.83E-01,-5.02E-01,-2.82E-01,-2.14E-01,-2.73E-01,-4.62E-01,-4.71E-01,-2.65E-01,-4.67E-03,1.41E-01,3.10E-01,3.39E-01,2.92E-01,2.53E-01,2.40E-01,0.253584,0.274341,MtC/yr
SSP4,date=2022-10-4T03:04:52-04:00,ArkWhtRedR,RFD,lo,-0.58862,-0.363305,-0.250647,-0.351053,-0.399056,-0.423058,-3.90E-01,-4.18E-01,-3.21E-01,-1.11E-01,6.02E-02,1.35E-01,9.94E-02,4.86E-02,4.76E-02,7.34E-02,9.76E-02,1.02E-01,1.15E-01,1.04E-01,7.62E-02,5.44E-02,4.44E-02,0.0426596,0.045978,MtC/yr
SSP4,date=2022-10-4T03:04:52-04:00,California,IRR,hi,-0.0623141,-0.038496,-0.026587,-0.0374049,-0.0424793,-0.0450165,-0.0414853,-0.04444,-0.11699,-0.110582,-0.0964881,-0.0257307,-0.00300672,-0.0135288,-0.00898711,-0.00885792,0.0088626,0.0188094,0.0345193,0.0353287,0.0288781,2.39E-02,0.0222586,0.0240032,0.0271915,MtC/yr
SSP4,date=2022-10-4T03:04:52-04:00,California,IRR,lo,-0.0623141,-0.038496,-0.026587,-0.0374049,-0.0424793,-0.0450165,-0.0414853,-0.04444,-0.0558455,-0.0369915,-0.0200808,0.0122762,0.019505,0.0163044,0.0159073,0.0122644,0.0124402,0.011336,0.0121991,0.0101723,6.29E-03,0.00322688,1.62E-03,1.34E-03,0.0018492,MtC/yr
SSP4,date=2022-10-4T03:04:52-04:00,California,RFD,hi,-0.00447253,-0.00275816,-0.00190098,-0.00265129,-0.00301654,-0.00319916,-0.00295312,-0.00315799,-0.00554863,-0.00369104,-0.00198188,1.15E-03,0.00198318,1.21E-03,1.26E-03,4.24E-04,8.51E-04,1.12E-03,1.76E-03,1.75E-03,1.40E-03,1.13E-03,1.03E-03,1.11E-03,1.24E-03,MtC/yr
SSP4,date=2022-10-4T03:04:52-04:00,California,RFD,lo,-0.00447253,-0.00275816,-0.00190098,-0.00265129,-0.00301654,-0.00319916,-2.95E-03,-0.00315799,-0.00341554,-0.00198265,-8.33E-04,1.23E-03,0.00166179,0.00131165,0.00124167,8.37E-04,8.69E-04,8.26E-04,9.58E-04,8.37E-04,5.62E-04,3.46E-04,2.37E-04,2.29E-04,2.70E-04,MtC/yr
SSP4,date=2022-10-4T03:04:52-04:00,GreatBasin,IRR,hi,-0.00354286,-0.00321307,-0.00304818,-0.00396081,-0.00441133,-0.00463659,-0.00343257,-0.00310639,-0.00855703,-0.00873128,-0.00823666,-0.00364501,-0.00183303,-0.00245849,-0.00198565,-0.00177677,-2.72E-04,6.83E-04,2.07E-03,2.32E-03,2.02E-03,0.00180992,0.00182575,0.00206298,0.00233498,MtC/yr
SSP4,date=2022-10-4T03:04:52-04:00,GreatBasin,IRR,lo,-0.00354286,-0.00321307,-0.00304818,-0.00396081,-0.00441133,-0.00463659,-0.00343257,-0.00310639,-0.00447637,-0.00356249,-0.00260401,-5.08E-04,2.07E-04,1.22E-04,2.59E-04,1.34E-04,3.15E-04,3.94E-04,6.13E-04,5.94E-04,4.39E-04,3.24E-04,3.00E-04,3.58E-04,4.49E-04,MtC/yr
SSP4,date=2022-10-4T03:04:52-04:00,GreatBasin,RFD,hi,-0.0026036,-0.00236082,-0.00223944,-0.00290823,-0.00323989,-0.00340572,-2.52E-03,-0.00228247,-0.00616602,-0.00622559,-0.00581719,-0.00253458,-1.24E-03,-0.00168909,-0.00135053,-0.00123875,-1.78E-04,5.01E-04,1.49E-03,1.67E-03,1.46E-03,1.30E-03,1.31E-03,1.48E-03,1.68E-03,MtC/yr
SSP4,date=2022-10-4T03:04:52-04:00,GreatBasin,RFD,lo,-0.0026036,-0.00236082,-0.00223944,-0.00290823,-0.00323989,-0.00340572,-2.52E-03,-0.00228247,-0.00326705,-0.0025984,-0.00190233,-3.71E-04,1.53E-04,8.53E-05,1.84E-04,9.14E-05,2.29E-04,2.91E-04,4.56E-04,4.44E-04,3.30E-04,2.45E-04,2.28E-04,2.71E-04,3.39E-04,MtC/yr
SSP4,date=2022-10-4T03:04:52-04:00,GreatLakes,IRR,hi,-0.0344035,-0.0212755,-0.0147114,-0.0208023,-0.0235992,-0.0249976,-0.0210434,-0.00854198,-0.0149844,-0.00376012,0.00525929,0.00995964,0.00817222,1.84E-03,0.0016044,1.53E-04,3.90E-03,0.00614161,0.00986109,0.00981855,0.00787397,0.00626098,5.51E-03,5.75E-03,6.34E-03,MtC/yr
SSP4,date=2022-10-4T03:04:52-04:00,GreatLakes,IRR,lo,-0.0344035,-0.0212755,-0.0147114,-0.0208023,-0.0235992,-0.0249976,-0.0210434,-0.00854198,-0.00279755,0.00565386,0.0107258,0.0127383,0.0101947,0.00743505,0.00665716,0.00555125,0.0050513,0.00442589,0.00411877,3.15E-03,0.00167631,4.52E-04,-3.34E-04,-6.93E-04,-7.82E-04,MtC/yr
SSP4,date=2022-10-4T03:04:52-04:00,GreatLakes,RFD,hi,-1.52746,-0.943324,-0.651256,-0.914809,-1.03926,-1.10148,-0.929241,-0.381464,-1.10172,-0.812193,-0.474615,-0.423919,-0.577765,-0.950131,-0.959838,-0.525976,-0.0294214,0.247431,0.555117,0.592461,0.491586,0.401742,0.361362,0.382014,0.4231,MtC/yr
SSP4,date=2022-10-4T03:04:52-04:00,GreatLakes,RFD,lo,-1.52746,-0.943324,-0.651256,-0.914809,-1.03926,-1.10148,-0.929241,-0.381464,-0.222786,0.126283,0.355428,0.439602,0.342792,0.267041,0.262381,0.258175,0.224243,0.183905,0.144036,0.0942395,0.0302521,-0.0235502,-0.0604418,-0.0817905,-0.0909738,MtC/yr
SSP4,date=2022-10-4T03:04:52-04:00,MissouriR,IRR,hi,-0.598961,-0.370433,-0.256168,-0.362367,-0.411055,-0.435398,-0.40083,-0.429842,-0.520906,-0.271921,-0.0733861,0.0520072,0.049491,-0.0690965,-0.0612827,-0.077029,0.0244008,0.0892463,0.186676,0.194734,1.65E-01,0.138379,0.129167,0.140669,0.15863,MtC/yr
SSP4,date=2022-10-4T03:04:52-04:00,MissouriR,IRR,lo,-0.598961,-0.370433,-0.256168,-0.362367,-0.411055,-0.435398,-0.40083,-0.429842,-0.284055,-0.0826207,0.0434033,0.113348,0.0959219,0.0525629,0.0503728,0.0425705,5.36E-02,5.67E-02,6.80E-02,5.89E-02,3.59E-02,1.63E-02,5.71E-03,4.38E-03,0.00857236,MtC/yr
SSP4,date=2022-10-4T03:04:52-04:00,MissouriR,RFD,hi,-4.58639,-2.83227,-1.96E+00,-2.75E+00,-3.12E+00,-3.31E+00,-3.05E+00,-3.26E+00,-5.28E+00,-4.04E+00,-2.78E+00,-2.28E+00,-2.50E+00,-3.73E+00,-3.69E+00,-2.33E+00,-5.33E-01,5.31E-01,1.76E+00,2.01E+00,1.73E+00,1.47E+00,1.39E+00,1.52E+00,1.70845,MtC/yr
SSP4,date=2022-10-4T03:04:52-04:00,MissouriR,RFD,lo,-4.58639,-2.83227,-1.95521,-2.75E+00,-3.12E+00,-3.31E+00,-3.05E+00,-3.26E+00,-2.46E+00,-1.01E+00,-4.99E-02,4.61E-01,3.70E-01,1.70E-01,2.35E-01,3.31E-01,3.91E-01,3.82E-01,3.95E-01,3.16E-01,1.43E-01,-5.42E-03,-9.19E-02,-1.17E-01,-0.0978716,MtC/yr
SSP4,date=2022-10-4T03:04:52-04:00,MissppRN,IRR,hi,-0.0739927,-0.0458722,-0.031812,-3.21E-02,-3.20E-02,-3.19E-02,3.83E-03,1.00E-02,-1.86E-02,-5.49E-03,5.15E-03,1.09E-02,7.60E-03,-1.58E-03,1.42E-04,-3.09E-03,2.77E-03,7.17E-03,1.35E-02,1.39E-02,1.14E-02,9.32E-03,8.54E-03,9.32E-03,0.0106737,MtC/yr
